tfm_id,tfm_desc,site_desc,longitude,latitude,tfm_typ_de,movement_t,declared_r,local_road,aadt_all_vehicles,aadt_truck,percent_trucks,last_year
31384,NEPEAN HWY BTW KIANDRA CL & HEARLE AVE,NEPEAN HWY BTW KIANDRA CL & HEARLE AVE,145.09220094766462,-38.01452907638412,INTERSECTION,All Moves,NEPEAN HIGHWAY,NEPEAN HIGHWAY,0,0,0.0,0
13459,SEPARATION ST 25M BEFORE WHALLEY ST,SEPARATION ST 25M BEFORE WHALLEY ST,145.00711389579223,-37.77030907991102,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,SEPARATION STREET,0,0,0.0,0
8938,ANDERSONS CREEK RD 50M AFTER REYNOLDS RD,ANDERSONS CREEK RD 50M AFTER REYNOLDS RD,145.1728733661638,-37.7637865930247,INTERSECTION,Scheduled PubTpt Bus flow,ANDERSONS CREEK ROAD,ANDERSONS CREEK ROAD,0,0,0.0,0
9591,FERNTREE GULLY RD E OF COMMON RD,FERNTREE GULLY RD / SHOP ACCESS / COMMON RD,145.24663819632752,-37.89674869574224,INTERSECTION,All Moves,FERNTREE GULLY ROAD,FERNTREE GULLY ROAD,0,0,0.0,0
33659,ST GEORGES RD S OF ARTHURTON RD,ARTHURTON RD & ST GEORGES RD,144.99039482912218,-37.77244860378075,INTERSECTION,All Moves,STATE (ST GEORGES) HIGHWAY,ST GEORGES ROAD,0,0,0.0,0
13945,CLARENDON ST N BD BTWN PARK ST & DORCAS ST,CLARENDON ST BTWN PARK ST & DORCAS ST,144.96062970908767,-37.833129498294184,INTERSECTION,Scheduled PubTpt Tram flow,CLARENDON STREET,CLARENDON STREET,0,0,0.0,0
28778,POINT NEPEAN RD NE OF NINTH AVE,POINT NEPEAN ROAD/NINTH AVENUE,144.9020190580522,-38.35641165095648,INTERSECTION,Left Missing,POINT NEPEAN ROAD,POINT NEPEAN ROAD,0,0,0.0,0
31323,WRR/MERLYNSTON CK EAST OUTBOUND,SVO_Map_LTD:248||SITE DESC: WESTERN RING RD BTWN FITZGERALD RD & WESTERN HWY,144.93874879179015,-37.69303862802576,INTERSECTION,All Moves,WESTERN RING ROAD,WESTERN RING ROAD,34000,0,0.0,1998
12919,WARRANDYTE RD 20M AFTER AIRD ST,WARRANDYTE RD 20M AFTER AIRD ST,145.23073799404608,-37.81205329462098,INTERSECTION,Scheduled PubTpt Bus flow,RINGWOOD-WARRANDYTE ROAD,WARRANDYTE ROAD,0,0,0.0,0
32324,MORWELL-TRARALGON RD SW OF MONASH WAY,MORWELL-TRARALGON/MONASH WAY,146.41183059983,-38.240560664773085,INTERSECTION,All Moves,MORWELL-TRARALGON ROAD,PRINCES DRIVE,0,0,0.0,0
9508,WATSONIA RD 20M BEFORE TENNYSON ST,WATSONIA RD 20M BEFORE TENNYSON ST,145.08318232322824,-37.7080093998067,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,WATSONIA ROAD,0,0,0.0,0
24882,SCOTCHMER ST E OF NICHOLSON ST DEPARTURE,NICHOLSON ST N OF SCOTCHMER ST DEPARTURE,144.98075210620004,-37.78297657586624,INTERSECTION,All Moves,Missing Data,SCOTCHMER STREET,0,0,0.0,0
8110,MILLS ST NEBD BTWN DANKS ST & CANTERBURY RD,MILLS ST NBTWN DANKS ST & CANTERBURY RD,144.95898756033975,-37.8456453783771,UNDEFINED,Scheduled PubTpt Tram flow,Missing Data,MILLS STREET,0,0,0.0,0
9555,REYNOLDS RD 40M BEFORE ANDERSONS CREEK RD,REYNOLDS RD 40M BEFORE ANDERSONS CREEK RD,145.17128979576663,-37.764043179532415,INTERSECTION,Scheduled PubTpt Bus flow,NORTHERN ROUTE,REYNOLDS ROAD,0,0,0.0,0
33247,MICKELHAM RD BTW GREENVALE DR & ELPHINSTONE BLVD,MICKELHAM RD BTW GREENVALE DR & ELPHINSTONE BLVD,144.8804693636342,-37.64262909859527,INTERSECTION,All Moves,MICKLEHAM ROAD,MICKLEHAM ROAD,0,0,0.0,0
32201,NEERIM RD E OF QUEENS AV DEPARTURE,QUEENS AV N OF NEERIM RD DEPARTURE,145.04443901059514,-37.88706193011443,INTERSECTION,All Moves,GLEN EIRA-NEERIM ROAD,NEERIM ROAD,0,0,0.0,0
8696,CHANDLER RD 10M BEFORE ORLOFF ST,CHANDLER RD 10M BEFORE ORLOFF ST,145.18392223910652,-37.98390150520636,INTERSECTION,Scheduled PubTpt Bus flow,CHANDLER ROAD,CHANDLER ROAD,0,0,0.0,0
25622,BOORAN RD S BD BTWN NORTH RD & GLENHUNTLY RD,BOORAN RD BTWN NORTH RD & GLENHUNTLY RD,145.0362788957578,-37.89608439807079,MIDBLOCK,All Moves,Missing Data,BOORAN ROAD,5200,130,0.02,2011
31987,BREED ST S OF PRINCES HWY EAST,PRINCES HWY EAST/BREED ST,146.5332025909866,-38.20034358322403,INTERSECTION,All Moves,HYLAND HIGHWAY,BANK STREET,0,0,0.0,0
8162,GEORGE ST 10M AFTER ASTRAN PL,GEORGE ST 10M AFTER ASTRAN PL,145.13298510781655,-37.7786909373872,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,GEORGE STREET,0,0,0.0,0
32172,HARP RD BTW HIGH ST AND BURKE RD,HARP RD BTW HIGH ST AND BURKE RD,145.05785399668173,-37.80021809570662,INTERSECTION,All Moves,HARP ROAD,HARP ROAD,0,0,0.0,0
31367,STUD RD S OF BRADY RD,STUD RD/BRADY RD,145.2260991127274,-37.95629129571996,INTERSECTION,Left Missing,DANDENONG VALLEY HIGHWAY,STUD ROAD,25000,0,0.0,2006
24288,NORTHERN HWY S BD BTW QUEEN ST & WATSON ST,NORTHERN HWY BTW QUEEN ST & WATSON ST,144.97940330243736,-37.41297039488658,MIDBLOCK,All Moves,NORTHERN HIGHWAY,HIGH STREET,6800,760,0.11,2011
10984,GLADESVILLE BLV N BD BTWN THOMPSON RD & UNNAMED,GLADESVILLE BLV BTWN THOMPSON RD & UNNAMED,145.1439225109726,-38.06495908661211,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,GLADESVILLE BOULEVARD,0,0,0.0,0
31756,SGF OUTBOUND SOUTH OF PHE,SVO_Map_LTD:520||SITE DESC: PENLINK/POLICE FACILITY BAY,145.25148307164127,-38.005546855293545,INTERSECTION,Missing Data,SOUTH GIPPSLAND FREEWAY,SOUTH GIPPSLAND FREEWAY,0,0,0.0,0
7764,WARRANDYTE RD 15M BEFORE LAURISTON CT,WARRANDYTE RD 15M BEFORE LAURISTON CT,145.2327235908813,-37.80229870753245,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,LAURISTON COURT,0,0,0.0,0
11039,PLENTY RD AT BOLDREWOOD PDE,PLENTY RD AT BOLDREWOOD PDE,145.0234748600275,-37.725401916698175,INTERSECTION,Scheduled PubTpt Tram flow,PLENTY VALLEY HIGHWAY,PLENTY ROAD,0,0,0.0,0
7911,HOWARD RD 30M BEFORE PLAZA CRES,HOWARD RD 30M BEFORE PLAZA CRES,145.1210140765325,-37.98372210238542,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,HOWARD ROAD,0,0,0.0,0
8848,VILLAGE AV N OF PRINCES HWY EAST,PRINCES HWY EAST/VILLAGE AV,146.4716422487056,-38.220809060325486,INTERSECTION,All Moves,Missing Data,VILLAGE AVENUE,0,0,0.0,0
33457,CONNESS STREET SEBD BTWN CHILTERN-RUTHERGLEN ROAD & BEECHWORTH-CHILTERN ROAD,CONNESS STREET SBTWN CHILTERN-RUTHERGLEN ROAD & BEECHWORTH-CHILTERN ROAD,146.60339135566835,-36.147721610589464,MIDBLOCK,All Moves,CHILTERN-RUTHERGLEN ROAD,GAUNT STREET,490,50,0.12,2013
29589,MILLER ST E OF ST GEORGES RD TURNS ONLY,MILLER ST & ST GEORGES RD TURNS ONLY,144.9942524086565,-37.75168923341987,INTERSECTION,Incomplete Through,Missing Data,MILLER STREET,0,0,0.0,0
33687,MCDONALD RD N OF GEELONG RD,GEELONG RD/MCDONALD RD,144.84735346101647,-37.81321539839104,INTERSECTION,All Moves,MCDONALD ROAD,MCDONALD ROAD,7800,0,0.0,2011
9836,NEPEAN HWY S BD S OF BONDI ST,NEPEAN HWY S OF BONDI ST,145.1197610522622,-38.06487758587514,INTERSECTION,All Moves,NEPEAN HIGHWAY,NEPEAN HIGHWAY,12000,420,0.03,2011
30965,BUCKLEY ST E OF RUSSELL ST,BUCKLEY ST/ROSE ST/SHERBOURNE ST/RUSSELL ST,144.91336760514758,-37.75662175741285,INTERSECTION,All Moves,BUCKLEY STREET,BUCKLEY STREET,0,0,0.0,0
28888,FRANCIS ST W BD (RED LIGHT ACTIVATION) WEMBLEY AV,FRANCIS ST & WEMBLEY AV,144.88212609460456,-37.82026486356636,MIDBLOCK,All Moves,DOCKLANDS HIGHWAY,FRANCIS STREET,6200,910,0.15,2013
12505,WARRANDYTE-RINGWOOD RD 40M AFTER ROYDEN RD,WARRANDYTE-RINGWOOD RD 40M AFTER ROYDEN RD,145.2324689678272,-37.75649768660375,INTERSECTION,Scheduled PubTpt Bus flow,RINGWOOD-WARRANDYTE ROAD,RINGWOOD-WARRANDYTE ROAD,0,0,0.0,0
13908,MOORE ST 30M AFTER DONALD ST,MOORE ST 30M AFTER DONALD ST,144.90376074185735,-37.79795050660381,INTERSECTION,Scheduled PubTpt Bus flow,MOORE STREET,MOORE STREET,0,0,0.0,0
34220,STH GIPPSLAND FWY ONRAMP N OF POUND RD,STH GIPPSLAND FWY ONRAMP / POUND RD,145.2468818384126,-38.02403750647337,INTERSECTION,All Moves,5104B 2310R,POUND-SOUTH GIPPSLAND IN RAMP ON,0,0,0.0,0
8106,WONGA RD 20M AFTER PANFIELD AVE,WONGA RD 20M AFTER PANFIELD AVE,145.2385230944173,-37.79644009772596,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,WONGA ROAD,0,0,0.0,0
16557,STURT ST N OF GRANT ST,STURT NR GRANT,144.96731549542045,-37.82363579621783,INTERSECTION,All Moves,Missing Data,SOUTHBANK BOULEVARD,0,0,0.0,0
8028,ANAKIE RD SEBd btwn BALLAN RD & GEELONG RING RD,ANAKIE RD SBTWN BALLAN RD & GEELONG RING RD,144.31693852811728,-38.05355488719094,MIDBLOCK,All Moves,Missing Data,ANAKIE ROAD,480,70,0.15,2013
8083,BLACKBURN RD 15M OPP ZERBE AVE,BLACKBURN RD 15M OPP ZERBE AVE,145.1650293976448,-37.771987796761046,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,BLACKBURN ROAD,0,0,0.0,0
29592,NORTH RD E OF BAMBRA RD,BAMBRA RD & NORTH RD & THOMAS ST,145.02903369979188,-37.90254980001015,INTERSECTION,All Moves,NORTH ROAD HIGHWAY,NORTH ROAD,0,0,0.0,0
8354,CHANDLER RD 15M BEFORE ALLIANCE ST,CHANDLER RD 15M BEFORE ALLIANCE ST,145.18466917811256,-37.979997295316196,INTERSECTION,Scheduled PubTpt Bus flow,CHANDLER ROAD,CHANDLER ROAD,0,0,0.0,0
11043,TINKS RD 15M BEFORE GUILDFORD CRES,TINKS RD 15M BEFORE GUILDFORD CRES,145.29108367212373,-38.011557591710975,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,TINKS ROAD,0,0,0.0,0
10685,PENINSULA LINK OFFRAMP N OF SKYE RD,PENINSULA LINK/SKYE RD,145.17290744822392,-38.141526298661816,INTERSECTION,All Moves,MORNINGTON PENINSULA FREEWAY,MORNINGTON PENINSULA FREEWAY,4000,0,0.0,2013
17583,BOURKE ST NE OF AURORA LN,BOURKE ST/AURORA LN,144.95033632880595,-37.817989843618086,INTERSECTION,All Moves,DOCKLANDS HIGHWAY,WURUNDJERI WAY,0,0,0.0,0
8045,FRANKSTON-DANDENONG RD AT TUXEN AVE,FRANKSTON-DANDENONG RD AT TUXEN AVE,145.17606569133864,-38.09551203347067,INTERSECTION,Scheduled PubTpt Bus flow,DANDENONG VALLEY HIGHWAY,FRANKSTON-DANDENONG ROAD,0,0,0.0,0
12397,MORRIS RD S BD BTWN HOGANS RD & HEATHS RD,MORRIS RD BTWN HOGANS RD & HEATHS RD,144.70351413411612,-37.866581400656486,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,MORRIS ROAD,0,0,0.0,0
30263,PLENTY RD SW OF OLD PLENTY RD,PLENTY RD/OLD PLENTY RD,145.0959003967733,-37.640151596116766,INTERSECTION,All Moves,MAIN WHITTLESEA ROAD,PLENTY ROAD,18000,0,0.0,2011
30257,HIGH ST W OF PARK RD,HIGH ST NR PARK RD,145.00699870300883,-37.85370919005969,INTERSECTION,All Moves,HIGH STREET,HIGH STREET,0,0,0.0,0
26671,PANORAMA AVE S OF MAIN RD,MAIN RD/PANORAMA AVE/GRAND BLVD,145.1236587580469,-37.72777680126664,INTERSECTION,All Moves,Missing Data,PANORAMA AVENUE,0,0,0.0,0
28875,PHILLIP ISLAND RD SEBD BTW SEAFOAM ST & BRUCE AV,PHILLIP ISLAND RD BTW SEAFOAM ST & BRUCE AV,145.2908869127213,-38.50761359089497,MIDBLOCK,All Moves,PHILLIP ISLAND ROAD,PHILLIP ISLAND ROAD,4100,470,0.11,2012
29587,PIGDON ST E OF NICHOLSON ST DEPARTURE,NICHOLSON ST N OF SCOTCHMER ST DEPARTURE,144.98075210620004,-37.78297657586624,INTERSECTION,All Moves,Missing Data,SCOTCHMER STREET,0,0,0.0,0
10417,CHADSTONE RD AT FENWICK ST,CHADSTONE RD AT FENWICK ST,145.07908751477063,-37.882279701462366,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,CHADSTONE ROAD,0,0,0.0,0
7745,SPRINGVALE RD 35M OPP LESLIE ST,SPRINGVALE RD 35M OPP LESLIE ST,145.1820379494097,-37.78118518783126,INTERSECTION,Scheduled PubTpt Bus flow,SPRINGVALE ROAD,SPRINGVALE ROAD,0,0,0.0,0
30265,PLENTY RD S OF JANEFIELD DR,PLENTY RD/CLEMENTS DR/JANEFIELD DR,145.0688023769642,-37.68215345056128,INTERSECTION,All Moves,MAIN WHITTLESEA ROAD,PLENTY ROAD,35000,0,0.0,2012
25801,SPRINGVALE RD BTW RED HILL RD & BAILEY CT,SPRINGVALE RD BTW RED HILL RD & BAILEY CT,145.15079412420295,-37.96005710020272,INTERSECTION,All Moves,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,0,0,0.0,0
35129,CRANBOURNE - FRANKSTON RD SWBD BTW SOUTHGATEWAY & CENTRE RD,CRANBOURNE - FRANKSTON RD NBTW SOUTHGATEWAY & CENTRE RD,145.20934018321384,-38.14270765909524,MIDBLOCK,All Moves,CRANBOURNE-FRANKSTON ROAD,CRANBOURNE-FRANKSTON ROAD,11000,530,0.05,2012
31412,WRR INBOUND 940 M STH OF FITZGERALD RD,SVO_Map_LTD:512||SITE DESC: PENLINK SOUTH OF COLBERT,144.80089882984615,-37.800949662169835,INTERSECTION,All Moves,WESTERN RING ROAD,WESTERN RING ROAD,0,0,0.0,0
11920,HIGH ST 40M BEFORE BRUCE ST,HIGH ST 40M BEFORE BRUCE ST,145.00324302590656,-37.74290550379274,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,HIGH STREET,0,0,0.0,0
16092,DAREBIN RD E OF ARTHUR ST W BD,DAREBIN RD NR ARTHUR ST,145.02390310987596,-37.765857250986926,INTERSECTION,All Moves,DAREBIN ROAD,DAREBIN ROAD,0,0,0.0,0
32183,RUTHERGLEN-SPRINGHURST RD N BD 2.1 KM N OF HUME FWY @ 1.7KM POST,RUTHERGLEN-SPRINGHURST RD 2.1 KM N OF HUME FWY @ 1.7KM POST,146.46156689870355,-36.17809719718062,MIDBLOCK,All Moves,RUTHERGLEN-SPRINGHURST ROAD,RUTHERGLEN-SPRINGHURST ROAD,260,40,0.15,2013
28765,PASCOE VALE RD N OF GIRGARRE ST,PASCOE VALE RD / GIRGARRE ST,144.92329146954867,-37.67312259873301,INTERSECTION,All Moves,PASCOE VALE ROAD,PASCOE VALE ROAD,0,0,0.0,0
34215,ACCESS RD W OF BONEO RD,BONEO/BUNNINGS ACCESS,144.88846742633248,-38.383948299399066,INTERSECTION,All Moves,Missing Data,BONEO ROAD,0,0,0.0,0
7746,SPRINGVALE RD AT TUNSTALL AVE,SPRINGVALE RD AT TUNSTALL AVE,145.17640428535103,-37.815913503145744,INTERSECTION,Scheduled PubTpt Bus flow,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,0,0,0.0,0
6731,HIGHETT RD 8M BEFORE WILSON ST,HIGHETT RD 8M BEFORE WILSON ST,145.02733460289787,-37.947016016989366,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,HIGHETT ROAD,0,0,0.0,0
34022,FITZGERALD RD S OF SCHOOL ACCESS,FITZGERALD RD/CALLAWAY BVD/SCHOOL ACCESS,144.79021344725257,-37.79238789598389,INTERSECTION,All Moves,Missing Data,FITZGERALD ROAD,0,0,0.0,0
42484,LAKESIDE(AUGHTIE) DR SEBD NW OF FITZROY ST,LAKESIDE(AUGHTIE) DR NW OF FITZROY ST,144.97692072841437,-37.854994283609315,INTERSECTION,All Moves,Missing Data,VILLAGE GREEN DRIVE,14000,0,0.0,2001
32118,MIDLAND HWY S OF MACARTHUR ST,MIDLAND HWY/MACARTHUR ST,143.85321017303005,-37.55409936852861,INTERSECTION,All Moves,MIDLAND HIGHWAY,CRESWICK ROAD,0,0,0.0,0
26751,AIRPORT DR E OF WRR NTH BND RAMPS,AIRPORT DR & WRR NTH BND RAMPS,144.87572866315847,-37.715853850102555,INTERSECTION,All Moves,AIRPORT CONNECTION ROAD,AIRPORT DRIVE,0,0,0.0,0
35776,LOCK RD (TYPE Z) W BD 700M W OF SUNRAYSIA HWY ST ARNAUD (240.2KM),LOCK RD (TYPE Z) 700M W OF SUNRAYSIA HWY ST ARNAUD (240.2KM),143.25449749937854,-36.634542863792426,MIDBLOCK,All Moves,Missing Data,LOCK ROAD,30,10,0.28,1992
34412,PENLINK NORTH OF CRANBOURNE-FRANK RD,SVO_Map_LTD:536||SITE DESC: PENLINK NORTH OF CRANBOURNE-FRANK RD,145.1726355751796,-38.145359596892035,MIDBLOCK,All Moves,MORNINGTON PENINSULA FREEWAY,MORNINGTON PENINSULA FREEWAY,0,0,0.0,0
12878,POWER RD 5M OPP ACER ST,POWER RD 5M OPP ACER ST,145.23985477870107,-37.98540049997262,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,POWER ROAD,0,0,0.0,0
19872,EVANS RD S BD N OF THOMPSONS RD,EVANS RD N OF THOMPSONS RD,145.25842510716868,-38.078444896884335,UNDEFINED,All Moves,Missing Data,EVANS ROAD,580,0,0.0,2001
15874,MACEDON RD N OF MANNINGHAM RD,MANNINGHAM RD/MACEDON RD,145.11237869321351,-37.77288679055957,INTERSECTION,All Moves,Missing Data,MACEDON ROAD,2200,0,0.0,2008
22704,MICKELHAM RD S BD N OF BARDWELL DR,MICKELHAM RD N OF BARDWELL DR,144.87678563679006,-37.561195909441544,MIDBLOCK,All Moves,MICKLEHAM ROAD,MICKLEHAM ROAD,2100,180,0.09,2011
7743,WARRANDYTE-RINGWOOD RD AT JOHANSONS RD,WARRANDYTE-RINGWOOD RD AT JOHANSONS RD,145.235351278566,-37.74851198623551,INTERSECTION,Scheduled PubTpt Bus flow,RINGWOOD-WARRANDYTE ROAD,RINGWOOD-WARRANDYTE ROAD,0,0,0.0,0
16381,PLENTY RD AT RIVERGUM DR,PLENTY RD AT RIVERGUM DR,145.07238699737943,-37.662425898518215,INTERSECTION,Scheduled PubTpt Bus flow,MAIN WHITTLESEA ROAD,PLENTY ROAD,0,0,0.0,0
10425,SPRINGFIELD RD AT SURREY RD,SPRINGFIELD RD AT SURREY RD,145.1561126998634,-37.81085749276664,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,SPRINGFIELD ROAD,0,0,0.0,0
19874,KINGSWAY DR E BD E OF EDGARS RD,KINGSWAY DR E OF EDGARS RD,145.00602051214344,-37.664394865066924,INTERSECTION,All Moves,Missing Data,KINGSWAY DRIVE,10000,0,0.0,2001
29958,MOOROOPNA-MURCHISON RD N BD 5.4 KM S OF MIDLAND HWY @ 5.4KM POST,MOOROOPNA-MURCHISON RD 5.4 KM S OF MIDLAND HWY @ 5.4KM POST,145.3313630916285,-36.439816199630044,MIDBLOCK,All Moves,MOOROOPNA-MURCHISON ROAD,TOOLAMBA ROAD,970,70,0.08,2015
32088,NEPEAN HWY NW OF HAWTHORN RD,HAWTHORN RD & NEPEAN HWY,145.01553115644856,-37.91366662342116,INTERSECTION,All Moves,NEPEAN HIGHWAY,NEPEAN HIGHWAY,0,0,0.0,0
25483,STATION ST S OF DUNCAN ST S BD,STATION ST NR DUNCAN ST,145.12084335178218,-37.83420419207891,INTERSECTION,All Moves,STATION STREET,STATION STREET,0,0,0.0,0
10156,HIGH ST 10M BEFORE WESTGARTH ST,HIGH ST 10M BEFORE WESTGARTH ST,144.99666705680036,-37.781151804140755,INTERSECTION,Scheduled PubTpt Bus flow,HIGH STREET,HIGH STREET,0,0,0.0,0
42485,ORIEL RD S BD S OF BELL ST,ORIEL RD S OF BELL ST,145.03991678584617,-37.750146402493584,INTERSECTION,All Moves,ORIEL ROAD,ORIEL ROAD,4500,0,0.0,2001
11964,BALLARAT RD 20M BEFORE WASLEY ST,BALLARAT RD 20M BEFORE WASLEY ST,144.8105051164772,-37.774865862987376,INTERSECTION,Scheduled PubTpt Bus flow,WESTERN HIGHWAY,BALLARAT ROAD,0,0,0.0,0
31240,THOMPSONS RD E OF NARRE WARREN-CRANBOURNE RD,NARRE WARREN-CRANBOURNE RD & THOMPSONS RD,145.31420079474944,-38.087022211339594,INTERSECTION,All Moves,THOMPSON ROAD,THOMPSONS ROAD,0,0,0.0,0
7701,SPRINGVALE RD AT PATERSON RD,SPRINGVALE RD AT PATERSON RD,145.14703011750032,-37.97942509843427,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,SPRINGVALE ROAD,0,0,0.0,0
29609,BRIGHTON RD SE OF CHAPEL ST,BRIGHTON RD/CHAPEL ST,144.99094714951167,-37.87419187841352,INTERSECTION,Through Missing,NEPEAN HIGHWAY,BRIGHTON ROAD,5800,0,0.0,2013
17408,PLENTY RD 100M AFTER BUSH BLV,PLENTY RD 100M AFTER BUSH BLV,145.08048390026616,-37.655799501107104,INTERSECTION,Scheduled PubTpt Bus flow,MAIN WHITTLESEA ROAD,PLENTY ROAD,0,0,0.0,0
38616,FURLONG RD E BD E of WESTERN RING RD,WESTERN RING RD NNE OF FURLONG RD,144.82116230962606,-37.76143114528471,INTERSECTION,All Moves,FURLONG ROAD,FURLONG ROAD,6300,290,0.05,1997
7722,LOWER DANDENONG RD 50M OPP DE HAVILLAND RD,LOWER DANDENONG RD 50M OPP DE HAVILLAND RD,145.09921611443363,-37.98538991618571,INTERSECTION,Scheduled PubTpt Bus flow,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,0,0,0.0,0
10947,ATHERTON RD 25M AFTER JOHN ST,ATHERTON RD 25M AFTER JOHN ST,145.10207981686776,-37.90043121407752,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,ATHERTON ROAD,0,0,0.0,0
40256,BLACKBURN RD S BD N OF BETTINA ST,BLACKBURN RD N OF BETTINA ST,145.13966753512523,-37.91888280198227,INTERSECTION,All Moves,BLACKBURN ROAD,BLACKBURN ROAD,13000,0,0.0,1995
13722,CHARMAN RD 20M AFTER WAKOOL AVE,CHARMAN RD 20M AFTER WAKOOL AVE,145.05248877563287,-37.9826808968609,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,CHARMAN ROAD,0,0,0.0,0
30867,ROYAL PARADE N Bd btwn COLLEGE CRESCENT AND ELIZABETH STREET,SITE_NO: 68||SITE DESC: ROYAL PARADE BTWN COLLEGE CRESCENT AND ELIZABETH STREET,144.95755020648917,-37.79971604998599,INTERSECTION,All Moves,Missing Data,GRATTAN STREET,0,0,0.0,0
18555,KEILOR RD NWBD NW OF MATTHEWS AV,KEILOR RD NW OF MATTHEWS AV,144.88834753800015,-37.73574214847593,INTERSECTION,All Moves,KEILOR ROAD,KEILOR ROAD,11000,0,0.0,2001
12311,CHEDDAR RD 25M BEFORE ST VIGEONS RD,CHEDDAR RD 25M BEFORE ST VIGEONS RD,145.01650540932835,-37.70491480399322,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,CHEDDAR ROAD ALT,0,0,0.0,0
9140,HIGH ST N BD BTWN DUNDAS ST & BELL ST,HIGH ST BTWN DUNDAS ST & BELL ST,145.00252686193303,-37.746943503469225,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,HIGH STREET,0,0,0.0,0
41737,KEILOR PARK DR NB BTW OLD CALDER HWY & BRIMBANK RD,KEILOR PARK DR BTW OLD CALDER HWY & BRIMBANK RD,144.85112228245092,-37.73096200019394,MIDBLOCK,All Moves,KEILOR PARK DRIVE,KEILOR PARK DRIVE,17000,1800,0.11,1997
33278,ALEXANDRA PDE AT GEORGE ST FITZROY,ALEXANDRA PDE AT GEORGE ST FITZROY,144.98391099446525,-37.79394897518728,INTERSECTION,All Moves,EASTERN HIGHWAY,ALEXANDRA PARADE,0,0,0.0,0
19017,TOORONGA RD N OF MALVERN RD,MALVERN RD/TOORONGA RD,145.0422002890525,-37.85293190221367,INTERSECTION,All Moves,TOORONGA ROAD,TOORONGA ROAD,10000,0,0.0,2011
15423,PLENTY RD 100M BEFORE ARTHURS CREEK RD,PLENTY RD 100M BEFORE ARTHURS CREEK RD,145.10664065561286,-37.56880568311947,INTERSECTION,Scheduled PubTpt Bus flow,MAIN WHITTLESEA ROAD,PLENTY ROAD,0,0,0.0,0
11946,HAMMOND RD 20M BEFORE MICKLE ST,HAMMOND RD 20M BEFORE MICKLE ST,145.2025908700317,-38.02950478910101,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,HAMMOND ROAD,0,0,0.0,0
10992,CLOW ST AT CLEELAND ST,CLOW ST AT CLEELAND ST,145.21503330059645,-37.98493068410844,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,CLOW STREET,0,0,0.0,0
39885,HAMMOND_RD S of CHELTENHAM_RD,CHELTENHAM RD/HAMMOND RD/RAILWAY ENTRANCE,145.21015581343647,-37.991630696840865,INTERSECTION,All Moves,Missing Data,HAMMOND ROAD,13000,0,0.0,2003
29020,CIVIC PDE BTW GRIEVE PDE AND PIER ST,CIVIC PDE BTW GRIEVE PDE AND PIER ST,144.82353700984885,-37.863684163669895,INTERSECTION,All Moves,CIVIC PARADE,CIVIC PARADE,0,0,0.0,0
9472,PRINCES HWY 20M OPP ALBERT AVE,PRINCES HWY 20M OPP ALBERT AVE,145.1520933128724,-37.93005178525203,INTERSECTION,Scheduled PubTpt Bus flow,PRINCES HIGHWAY EAST,DANDENONG ROAD,0,0,0.0,0
35572,ALEXANDRA AV W OF ANDERSON ST,ALEXANDRA AV/ANDERSON ST,144.98482381411256,-37.828342434096704,INTERSECTION,All Moves,Missing Data,ALEXANDRA AVENUE,8800,0,0.0,2011
7340,PUNT RD AT TOORAK RD,PUNT RD AT TOORAK RD,144.98645448203723,-37.83866890098724,INTERSECTION,Scheduled PubTpt Bus flow,HODDLE HIGHWAY,PUNT ROAD,0,0,0.0,0
19444,VICTORIA ST E BD W OF HARRISON CR,VICTORIA ST W OF HARRISON CR,145.0144943987848,-37.81203961714428,INTERSECTION,All Moves,VICTORIA STREET,VICTORIA STREET,14000,220,0.01,2011
